"SMILES","pts"
"FC(=C(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F",3.61151
"FC1=CC=CC=C1C(=O)C1=C(NC(=O)CBr)C=CC(Cl)=C1",6.11475
"CC1=CC(C)=C(CCl)C(C)=C1",2.01087
"OCC1=CC=CC=C1CC1=CC=CC=C1",3.60141
"C[Si](C)(C)N([Si](C)(C)C)[Si](C)(C)C",2.17511
"COC(=O)CC(O)C(=O)OC",1.57685
"CCCOC(=O)CC(O)(CC(=O)OCCC)C(=O)OCCC",2.52405
"ClC1(Cl)CCOC1=O",2.34355
"[Co++].CCCCCCCC([O-])=O.CCCCCCCC([O-])=O",1.09862
"NC1=C(C=C(C=C1)C(O)=O)[N+]([O-])=O",2.94006
"[O-][N+](=O)C1=CC(=C(NN=C2CCCCC2)C=C1)[N+]([O-])=O",5.928946
"CC(CC(O)=O)(CC(O)=O)C(O)=O",1.38324
"C[C@H]1CCC2=CC=CC=C2C1=O",2.52617
"OC(=O)\C=C\C(O)=O.CC(COC1=CC=CC=C1)NC(C)CC1=CC=CC=C1",2.23539
"CN(CCO)C=O",1.02969
"CCCCCCCCCCCCCCCCS(=O)(=O)C1=CC=C(NN)C=C1",3.2058
"CC(O)C(C1=CC=CC=C1)C1=CC=CC=C1",3.18065
"CCCCO[Si](C)(C)OCCCC",1.48333
"FC1=C(F)C(F)=C(N=C=O)C(F)=C1F",4.27446
"ClCC1=CC=C(C=C)C=C1",3.04732
"CS(=O)(=O)OC1=CC=C(NC2=C3C(=O)C4=CC=CC=C4C(=O)C3=C(O)C=C2)C=C1",5.94224
"CC1=C(O)C(=CC=C1)C1CCCC1",2.88455
"CC1=CC(C)=C(NC(=O)C2=CC3=CC=CC=C3C=C2OP(O)(O)=O)C=C1",5.116738
"CCCCCC(OC)OC",0.84793
"NC(=O)CC(NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C(O)=O",3.03456
"NC(=O)CCC(NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C(O)=O",3.14701
"NC(N)=NCCCC(NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C(O)=O",3.1968
"Cl.CCCCCCCCCCCCCCCCN",2.06422
"CC(C)=C\C=C\C(C)=O",1.95427
"CC(=O)OC(C)(C)C#C",1.7474
"CC(C)CCCC(C)CCCC(C)=O",1.86274
"CC(C)CCCC(C)CCCC(C)(O)C#C",3.02983
"[O-][N+](=O)C1=CC2=C(C=C1)C(=O)C1=C(C=CC(=C1)[N+]([O-])=O)C2=O",7.745938
"[O-][N+](=O)C1=CC2=C(C=C1)C(=O)C1=C(C=CC=C1[N+]([O-])=O)C2=O",7.505134
"[O-][N+](=O)C1=CC2=C(C=C1)C(=O)C1=C(C2=O)C(=CC=C1)[N+]([O-])=O",7.63412
"CCP(CC)C1=CC=CC=C1",1.71408
"CN(C)P(Cl)(=O)N(C)C",1.44117
"COS([O-])(=O)=O.CC1=[N+](C)C2=CC=CC=C2C=C1",2.92986
"CCN(CC)CC(O)=O",0.74332
"CC(O)COCC#CCO",2.28232
"OC(CCl)COCC#CCOCC(O)CCl",3.87413
"OCCOCC#CCO",2.19053
"OCCOCC#CCOCCO",2.57227
"CC(O)COCC#CCOCC(C)O",2.51297
"CC(C)COP(OCC(C)C)OCC(C)C",1.68464
"C\C=C\OCC1CO1",1.62972
"BrC(=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1",6.43276
"CC(=O)N(C1CCNCC1)C1=CC=CC=C1",1.59175
"CN(C)C(=O)C(=O)N(C)C",1.2436
"CN(C)P(N(C)C)N(C)C",1.09559
"CC(=O)OC1CCCO1",1.16272
"CCOC(C)OC(C)=O",0.9393
"COC\C(=C\OC)C#N",1.88223
"[H]C1=NC2=C(N1C([H])([H])[H])C(=O)N(C(=O)N2C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]",2.03549
"[Cl-].CCCCCCCCCC[N+]1=CC=CC=C1",3.41081
"CCC(=O)N(C1CC[NH2+]CC1)C1=CC=CC=C1",1.50134
"C1CCC2=C3CCCCC3=C3CCCCC3=C2C1",4.04744
"CC(=O)OC1CCC2(C)C(CCC3C4CCC(C(C)=O)C4(C)CC(=O)C23)C1",4.28777
"CC(C)OP(O)(=O)OC(C)C",1.141
"CC1=CC(=CC(CN(CC(O)=O)CC(O)=O)=C1O)C1(OS(=O)(=O)C2=CC=CC=C12)C1=CC(CN(CC(O)=O)CC(O)=O)=C(O)C(C)=C1",3.03207
"OCCCCCCCCCCCBr",2.60665
"CC(=C)C(=O)NC1=CC=CC=C1",2.47649
"Cl[Ge](Cl)(C1=CC=CC=C1)C1=CC=CC=C1",4.92584
"CCOC(=O)C1=CCCCC1",1.55944
"CCOC(=O)C(C)\C=C\C",1.40835
"C\C=C\CC(O)=O",1.08542
"CCOC(=O)C(\C)=C\CC",1.37242
"CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@H]4[C@@H](CC[C@]4(C)CC[C@@]32C)C(C)=C)C1(C)C",5.84264
"CCN(CC)CC(C)=O",0.75813
"OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=NC=C1",4.71585
"CC(C)(C)C1=CC(CS)=CC(=C1O)C(C)(C)C",4.10034
"O=C(CC1=CC=CC=N1)C1=CC=CC=C1",3.56089
"CC1=CC(CC2=CC(C)=CC(CC3=C(O)C=CC(C)=C3)=C2O)=C(O)C=C1",6.55984
"CC1=CN=C(C=C1)C#N",2.33318
"CC(C)(C)C1=CC(CSCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C",5.580018
"CCOC(=O)C1(CC2=CC=C(C)C=C2)CC1",2.66636
"OC(=O)C1=CC=CC=C1CCC1=CC=CS1",3.72645
"CC(C)C1OCC2=CN=C(C)C(O)=C2CO1",2.41403
"FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)F",3.49863
"OP(=O)(OCC1=CC=CC=C1)OCC1=CC=CC=C1",3.16101
"CCCCOP(O)(O)=O",1.21444
"ClCC1=CC=C(O1)C=O",3.01376
"ClS(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1",3.58122
"ClC(=O)C1=CC=C(OC2=CC=CC=C2)C=C1",4.6507
"COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CCC3=O)[C@@H]1CC2",5.41218
"C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)CCC(=O)C=C12",4.423304
"CC(C)(C)C1=CC=C(C=C1)C1=CC=C(C=C1)C(C)(C)C",3.70401
"CCO[Si](OCC)(OCC)C(CC)C#N",1.78386
"CC(CCl)C[Si](C)(Cl)Cl",3.04373
"CC(=O)N1C2=CC=CC=C2SC2=CC=CC=C12",4.78216
"C1=CC2=CC=C(C=C2C=C1)C1=CC2=CC=CC=C2C=C1",8.135691
"NC1=C(C(N)=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O",4.982832
"F\C=C/F",2.2
"O=C1C=CC(=O)N1C1CCCCC1",2.46112
"O=C1C=CC(=O)N1CC1=CC=CC=C1",2.84738
"[O-]C(=O)C[NH+](CCCCCC[NH+](CC([O-])=O)CC([O-])=O)CC([O-])=O",2.22719
"C1CC2=CC=C(CCC3=CC=C1C=C3)C=C2",3.56803
"ClCCCCS(Cl)(=O)=O",2.27444
"CCCC(S)CC",1.5018
"CCCC(C)(C)S",1.37511
"CCC(CC)(CO)C=O",1.25173
"CCCCCCCCCCCCNS(=O)(=O)C1=CC=C(C)C=C1",2.38876
"C[C@@H]1C[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]2(C)[C@@]1(O)C(C)=O",4.774524
"NC1=CC2=CC=CC=C2OC1=O",3.38899
"CC1=CC(C)=C(N)C(=C1)[N+]([O-])=O",3.11128
"CCC(C(O)=O)(C(O)=O)C1=CC=CC=C1",1.59928
"CCCC(CCC)(C(O)=O)C(O)=O",1.19463
"CC(O)(C1=CC=CC=C1)C(C)(O)C1=CC=CC=C1",3.38773
"C1CCC(C1)C1CCCC1",1.68632
"O(C1=CC=CC=C1)C1=CC=C(OC2=CC(OC3=CC=C(OC4=CC=CC=C4)C=C3)=CC=C2)C=C1",7.114155
"C[C@@H](O)COC[C@@H](C)OC[C@H](C)O",1.21994
"CP(C)(=O)CCl",1.70195
"CCOP(OCC)C1=CC=CC=C1",1.57144
"CCC(C)(S)CC",1.40091
"CC1=CC(N)=CC(C)=C1C",2.3444
"CCOC(=O)C(=O)C1=CC=CO1",2.73214
"CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CC=C2C1",5.366792
"CC1=NC2=CC=CC=C2C1(C)C",2.70327
"N#CC1=CSC=C1",2.98262
"CC(O)=O.CCCCN",0.70287
"OC1=CC=CC2=C1CCC2",2.91569
"[Cl-].CCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1",3.832534
"OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)C(=O)N1CCN(C)CC1",1.14698
"[Br-].CCCC[N+](CCCC)(CCCC)CCCC",1.84922
"[K+].CCCCCCCCCCCCS([O-])(=O)=O",1.52284
"COC1=CC=C(CO)C=C1",1.65832
"CC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(F)C=C1",2.76266
"FC(F)=C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F",4.04976
"[O-][N+](=O)C1=CC(OC(F)(F)C(F)F)=CC=C1",3.98015
"FC(F)(F)C(=N)C(F)(F)F",3.0963
"FC(F)(F)CS(Cl)(=O)=O",2.25726
"FC(F)(F)C(Cl)(Cl)C(F)(F)F",3.29791
"FC(F)(Cl)C(F)(F)C(F)(Cl)Cl",3.51617
"CCCCC(CC)CI",1.75901
"CCCCCCCC(O)CCCCCCC",1.9453
"CCCCC(CC)CON=O",1.55688
"CC(=O)NC1=CC=C(Br)C=C1",3.01756
"Cl.CC1=NC2=CC=CC=C2N1",3.53887
"CCOC(=O)[C@@H]1CCCCC1=O",1.56867
"[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC2=C1C=CC=C2S([O-])(=O)=O",1.61644
"[Na+].[Na+].[O-]S(=O)(=O)C1=CC2=C(C=C1)C(=CC=C2)S([O-])(=O)=O",1.70629
"[Na+].[Na+].[O-]S(=O)(=O)C1=CC2=C(C=C1)C=C(C=C2)S([O-])(=O)=O",1.88519
"OC(=O)CCC(NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C(O)=O",3.19423
"OC(=O)C(CCCCNC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O",4.72455
"OC(=O)C(CC1=CNC2=CC=CC=C12)NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O",5.26931
"C[C@H](NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C(O)=O",3.61013
"OC(=O)C(CC1=CC=CC=C1)NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O",4.41817
"OC(=O)[C@@H]1CCCN1C1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O",3.37906
"CCC(C)C(NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C(O)=O",3.72537
"OCC(NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C(O)=O",3.18376
"CC(O)C(NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C(O)=O",3.26293
"OC(=O)[C@H](CC1=CN=CN1)N(C1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O",5.063766
"[O-][N+](=O)C1=CC(=C(C=C1)S(Cl)(=O)=O)[N+]([O-])=O",3.93055
"CCCCCCCCCCCCSP(SCCCCCCCCCCCC)SCCCCCCCCCCCC",4.61861
"CC(=O)C(\N=N\C1=CC=C(C=C1)[N+]([O-])=O)C(=O)NC1=CC=CC=C1",6.31043
"COC1=CC=C(C=C1)\N=N\C(C(C)=O)C(=O)NC1=CC=CC=C1",5.609652
"CC(=O)CC(=O)NC1=CC=CC=N1",2.38669
"C(=C/C1=CC=C(C=C1)C1=CC=CC=C1)\C1=CC=C(C=C1)C1=CC=CC=C1",7.663294
"C1CCC2=NC3=C(CCCC3)C=C2C1",3.12269
"COC(=O)CC1=CC=CC=N1",1.31929
"CC(=O)C12CC3CC(CC(C3)C1)C2",2.63941
"CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C",2.38769
"C1=CC=C(C=C1)C1=C2C=CC3=C(C=CN=C3C2=NC=C1)C1=CC=CC=C1",8.720199
"CC(C)(C)OC(=O)C=C",1.68884
"C(CP(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1",5.45238
"COC(=O)CCC1NC(=O)OC1=O",2.03296
"CCOC(OCC)(OCC)C1=CC=CC=C1",1.65165
"ClC(=O)CC(Cl)=O",2.60207
"NCCNC1=CC=CC=C1",2.36726
"COP1(OC)(OC)OC(C)=C(C)O1",1.62314
"CCOC1=CC=CC=C1OCC=C",2.2304
"C(C1CC1)C1=CC=CC=C1",1.88129
"ClCC1=CC=C(C=C1)C1=CC=C(CCl)C=C1",5.10956
"ClCC1=CC=C(C=C1)C1=CC=CC=C1",4.43579
"[Na+].[Na+].[Na+].CC1=CC(=CC(C([O-])=O)=C1O)C(=C1\C=C(C)C(=O)C(=C1)C([O-])=O)\C1=C(Cl)C=CC(=C1Cl)S([O-])(=O)=O",3.8293
"Cl.NCC(N)=O",0.86956
"CCCC\C=C\C(C)=O",1.51723
"C(CC1=CN=CN1)NC1=NC=NC2=C1NC=N2",4.94973
"CCOC1(CCCCC1)OCC",1.12074
"OC(=O)C1=CC2=C(NC=C2)C=C1",3.0914
"OC(=O)C1=CC=CC2=C1NC=C2",2.99592
"CCCCC(=O)C1=CC=C(OC)C=C1",2.76289
"CCC(C)(C)O",0.71284
"CN1C2=C(N(CCCS(O)(=O)=O)C=N2)C(=O)N(C)C1=O",1.40955
"NC1=C(N=O)C(=O)NC(=S)N1",3.41171
"CN1N(C(=O)C(NC=O)=C1C)C1=CC=CC=C1",2.6991
"CCCCCCCCCCCCCCCC(=O)OC1CCCCC1",2.63576
"OC(CCl)C1=CC=CC=C1",2.49319
"OS(=O)(=O)C1=CC=CC2=C1C=CC=C2S(O)(=O)=O.CCN(CC)CCSC(=S)N(C1=CC=CC=C1)C1=CC=CC=C1.CCN(CC)CCSC(=S)N(C1=CC=CC=C1)C1=CC=CC=C1",5.696055
"FC(F)(F)C1=CC2=C(SC3=CC=CC=C3N2CCCCl)C=C1",6.28025
"N#CCCCCCCCC#N",2.50336
"CCOC1=CC=C(C=C1)C(C)=O",2.32315
"CC(C)(C)OCC(NC(=O)OCC1=CC=CC=C1)C(O)=O",2.43456
"CCCCCCCCCCCC(=O)OC(CO)CO",1.98897
"CC1=CC2=C(C=C1)C=CC1=C2C=CC2=C1C=CC1=C(C)C=CC=C21",8.941779
"CC(C)(C)CS",1.39258
"OCC1CCC=CC1",1.08218
"OCCCCCCCCCC(O)=O",1.34507
"Cl.CCN(CC)CCOC(=O)C(=C\C1=CC=CC=C1)\C1=CC=CC=C1",3.84103
"CCN(CC)C1=CC=C(C=C1)C1=NN=C(O1)C1=CC=C(C=C1)N(CC)CC",5.71965
"CCCCOC(=O)CNC(=O)N1C(N=[N+]=[N-])=NC2=CC=CC=C12",4.12658
"CCCCCC\C=C\C(O)=O",1.76418
"CCCCCCCCC(=O)OC(=O)CCCCCCCC",2.22083
"CC1=C2NC=NC2=NC(N)=N1",3.8458
"BrC(Br)C(Br)=O",4.26675
"CC1(Br)CNC(=O)NC1=O",1.87432
"OC(=O)CCC(NC=O)C(O)=O",1.25554
"OC1(CC[NH2+]CC1)C1=CC(=CC=C1)C(F)(F)F",2.34337
"NC1=NC=C(F)C(=O)N1",2.39646
"C1=CC=C(C=C1)C1=NC2=CC=CC=C2N=C1C1=CC=CC=C1",7.485083
"Cl.NC1=C2CCCCC2=NC2=CC=CC=C12",4.90432
"CCN(CC)CC(O)CNC1=C2C=C(OC)C=CC2=NC2=C1C=CC(Cl)=C2",6.458512
"ONC(=O)C(=O)NO",2.44837
"CCC1=CC(O)=C(C)C=C1",2.03781
"C1C(OC2=CC=CC=C2\C1=N/N=C1\CC(OC2=CC=CC=C12)C1=CC=CC=C1)C1=CC=CC=C1",6.63413
"N\N=C1/CC(OC2=CC=CC=C12)C1=CC=CC=C1",4.759932
"FC(F)(F)C1=CC2=C(SC3=CC=CC=C3C2=O)C=C1",6.78563
"CCC(=O)NC1=CC=C(O)C=C1",3.3379
"C[Si]1(C)O[Si](C)(C)O[Si](O[Si](C)(C)O1)(C1=CC=CC=C1)C1=CC=CC=C1",4.02071
"CC(=O)OCC(=O)C1CCC2C3CC=C4CC(CCC4(C)C3CCC12C)OC(C)=O",4.70562
"C=CCOB(OCC=C)OCC=C",3.1565
"CC1=CC=C(C=C1)S(=O)(=O)NC(N)=O",1.45046
"CC(=O)CC(=O)OC(C)(C)C",1.43317
"BrCC(=O)NC1=C(C=C(Br)C=C1)C(=O)C1=CC=CC=N1",6.55373
"[O-][N+](=O)C1=CC=CC=C1S(Cl)(=O)=O",2.79232
"OC(=O)C(CC1=CC=C(OC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)C=C1)NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O",5.19599
"CC(C)C(NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C(O)=O",3.53572
"CS(=O)CCC(NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)C(O)=O",3.26886
"CCCCCCCCCCCCOS(=O)(=O)OC1=C2N=CC=CC2=C(C)C=C1",4.36292
"O=C1NN(C(=O)C=C1)C1=CC=CC=C1",3.59925
"ClC1=CC(=O)N(NC1=O)C1=CC=CC=C1",4.61742
"[H]C1=C(C(Cl)=C(Cl)C(Cl)=C1Cl)N(=O)=O",5.679502
"ClC1=C(Br)C=NN(C2=CC=CC=C2)C1=O",5.86579
"[O-]C(=O)C1=CC=CC=C1CSC1=CC=CC=C1",3.893614
"Cl.NCCC1=CC(OCC2=CC=CC=C2)=C(OCC2=CC=CC=C2)C=C1",4.316
"OCC1=CC(OCC2=CC=CC=C2)=C(OCC2=CC=CC=C2)C=C1",5.03274
"ClC1=NC(=NC(Cl)=N1)C1=CC=CC=C1",4.65356
"C1CC\C=C/C=C\C1",1.77407
"OCCOC(=O)CCCCC(=O)OCCO",2.10192
"OCC1=CC(OCC2=CC=CC=C2)=CC=C1",4.36523
"O=CC1=CC(OCC2=CC=CC=C2)=CC=C1",4.25636
"CCOP(=S)(OCC)N1C(=O)C2=C(C=CC=C2)C1=O",3.40626
"COC(C(O)=O)C1=CC=CC=C1",1.14431
"CCCC(=O)C1=C(C)C=C(C=C1C)C(C)(C)C",2.50292
"CC(C)(C)OOC1(CCC(CC1)C(C)(C)C1CCC(CC1)(OOC(C)(C)C)OOC(C)(C)C)OOC(C)(C)C",3.49473
"CC1=CC=C(OC2=CC=CC=C2)C=C1",3.23712
"CCCCCCCCC1=C(O)C=CC(O)=C1",5.907011
"CCCCCCCCCCCCCCCCCCC1=C(O)C=CC(O)=C1",5.094176
"OP(O)(=O)\C=C\C1=CC=CC=C1",2.56785
"ClC1=CC=CC=C1C1=NC(=C(N1)C1=CC=CC=C1)C1=CC=CC=C1",7.607177
"ClC1=CC=CC=C1C1=NC(=C(N1N1C(=NC(=C1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1Cl)C1=CC=CC=C1)C1=CC=CC=C1",7.3502522
"O=P(OCC1=CC=CC=C1)(OCC1=CC=CC=C1)OCC1=CC=CC=C1",4.53332
"CCCCCCC1OCCO1",1.23352
"CCCCCCC1OCC(O)CO1",1.38834
"OC1COC(OC1)C1=CC=CC=C1",2.02132
"CCC\C=C/CCO",1.22962
"C\C=C(/C)CCOC(C)=O",1.28648
"C\C=C(/C)CCO",1.03524
"COC1=CC=CC2=C1OCCO2",2.16366
"CC(C)(C)C1=CC=C(C=C1)C(Cl)=O",2.53925
"ClC(=O)C1=CC=C(I)C=C1",3.0954
"COC1=CC=CC(=C1)C(Cl)=O",2.39155
"ClC(=O)C1=CC(Br)=CC=C1",2.79962
"ClC(=O)C1=CC(I)=CC=C1",3.03568
"CC(C)(C)C1=CC=C(C=C1)C(=O)OO",2.96823
"OOC(=O)C1=CC=CC=C1[N+]([O-])=O",3.22357
"CC(=C)C1=CC=C(Cl)C=C1",2.24959
"CC(=C)C1=CC(Cl)=CC=C1",2.06705
"CCOC(C)(C)C1=CC=CC=C1",1.3959
"CC(C)COC(=O)COC1=C(C)C=C(Cl)C=C1",2.15023
"OC(CCl)C(O)=O",1.61734
"[Na+].C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC([O-])=O",4.5280536
"FC1=CC=C(OCCCCl)C=C1",3.07132
"FC1(F)SC(F)(F)S1",2.9354
"O=C1OC(=O)C2C1C1C=CC2C2C1C(=O)OC2=O",3.73276
"COC1=CC(=CC(OC)=C1OC)C(=O)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1",3.94004
"C(=C\C=C\C1=CC=CC=C1)/C=C/C1=CC=CC=C1",6.73419
"C#CCCCCCCC#C",2.98139
"CCOC(=O)C1=C(C)N=CC=C1",1.5008
"CC(=O)OC[C@]12CC[C@H]([C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(C)=C",5.83269
"CC1=CC2=CC=CC=C2C(C)=N1",2.76881
"CCN(CC)C1=NC(Cl)=NC(Cl)=N1",2.75731
"OC(=O)C\C=C\C(O)=O",1.67924
"COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2",5.83417
"NC(=O)C1(O)C(Cl)(Cl)CCCC1(Cl)Cl",3.45971
"CCCOC(=O)CCCC(=O)OCCC",1.79886
"O=C1CCCCCCCCCCO1",1.43487
"OCC#CI",2.84985
"CCCCOC(=O)C1=CC(C(=O)OCCCC)=C(C=C1)C(=O)OCCCC",3.21382
"CCCCCCCCCCCCCCCC[Al](CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC",4.76953
"CCCCCCCCCC[Al](CCCCCCCCCC)CCCCCCCCCC",4.3494
"CC(=O)OCCC1CC=C(C)C1(C)C",1.83332
"OCCOCCO",0.97536
"CC1=C(CC#N)CCC1(C)C",2.00075
"CC(C)(C)[C@@H]1CCCCC1=O",1.2423
"OC(=O)C1=CC=CC2=C1C(Br)=CC=C2",3.82906
"COC1=CC2=C(CCCC2)C=C1",2.09985
"CCCCCCCCCCCCCCCCCCC(=O)OC",2.34457
"COC(=O)CCCCCCCC(=O)OC",1.93414
"O=C(OCCOC(=O)C1=CC2=C(C=C1)C(=O)OC2=O)C1=CC2=C(C=C1)C(=O)OC2=O",4.6011
"CC(=O)OC(COC(=O)C1=CC2=C(C=C1)C(=O)OC2=O)COC(=O)C1=CC2=C(C=C1)C(=O)OC2=O",4.58796
"COC(=O)C(C(=O)OC)=C(C(=O)OC)C(=O)OC",3.04074
"[H]OC1=C(Br)C([H])=C(C([H])=C1[H])C([H])([H])[H]",3.17698
"ClCC1=CC=CC2=C(CCl)C=CC=C12",4.89023
"CCCCCCCCCCCCOCCN(CCO)CCO",1.63219
"[Cl-].CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC2=CC=CC=C12",4.64036
"[Cl-].C(C1=CC=CC2=CC=CC=C12)[N+]1=CC=CC=C1",4.66835
"FC(F)(F)OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(OC(F)(F)F)C=C1",3.91569
"FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F",3.97827
"[O-]C(=O)CC1=C(C=C(C=C1)C(F)(F)F)[N+]([O-])=O",2.94278
"CCN1C(C)=NC2=C1C=C(Cl)C(=C2)C(F)(F)F",4.48657
"FC1=C(F)C(F)=C(CC=C)C(F)=C1F",3.54103
"CC1=CC(OC(F)(F)C(F)F)=CC=C1",2.95647
"CC1=CC=C(OC(F)(F)C(F)F)C=C1",2.9651
"NC(N)(C(F)(F)F)C(F)(F)F",2.29185
"FC1=NC(F)=C(Cl)C(F)=C1Cl",4.1981
"CC(C)CC(N)C(=O)OCC1=CC=CC=C1",1.96074
"CC1=CC=C(C=C1)S(O)(=O)=O.NCC(=O)OCC1=CC=CC=C1",1.80164
"CC1=CC=C(C=C1)S(O)(=O)=O.CC(C)C[C@H](N)C(=O)OCC1=CC=CC=C1",2.02039
"[O-][N+](=O)C1=CC=C(OC(=O)CNC(=O)OCC2=CC=CC=C2)C=C1",5.49482
"CC(C)CC(NC(=O)OCC1=CC=CC=C1)C(=O)OC1=CC=C(C=C1)[N+]([O-])=O",5.2461
"C(CC1=CC=CC=C1)NC1=CC=CC=C1",4.0044
"CN1C(C)=NC(C)=C1C",1.14363
"CCOC(OCC)C(C)C",0.81297
"CC(C1=CC(C)=C(C)C=C1)C1=CC(C)=C(C)C=C1",2.73898
"[I-].CN1\C(SC2=CC=CC=C12)=C/C=C/C1=[N+](C)C2=CC=CC=C2S1",7.6748994
"CC\N=C\C(C)C",1.12928
"CC1=CCC(C)(CC1)C=C",1.5989
"CCOC(CC1=CC=C(F)C=C1)OCC",1.99406
"[Br-].CCN1\C(SC2=CC=CC=C12)=C\C(\C)=C\C1=[N+](CC)C2=CC=CC=C2S1",8.095861
"Cl[Si](Cl)(C=C)C=C",3.06957
"CCCC1OCCC(C)O1",0.9237
"CC(C)(C1=CC(CC=C)=C(O)C=C1)C1=CC(CC=C)=C(O)C=C1",7.045978
"O=C(OCC1OC(C(OC(=O)C2=CC=CC=C2)C1OC(=O)C1=CC=CC=C1)N1C=CC(=O)NC1=O)C1=CC=CC=C1",4.75671
"OC(=O)C1=CN=CC=C1.COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1",5.21355
"NNC1=NNC(=S)N1N",3.142
"CC1CCC(C1C=O)C(C)=C",1.65533
"CCOC(=O)C1=C(C)C=C(C)C=C1C",1.65001
"C[C@H]1CCC(=O)C1",1.11773
"CN1C2=CC=CC=C2C(C=O)=C1C1=CC=CC=C1",5.31841
"COC1=CC(CC(O)=O)=C(OC)C=C1",1.79897
"CC(C)(C)CC(C)(C)C1=CC=C(OP(O)(=O)OC2=CC=C(C=C2)C(C)(C)CC(C)(C)C)C=C1",4.254768
"O[As](O)(=O)C1=CC=CC=C1[As](O)(O)=O",3.20516
"C1CCC(CC1)OOC1CCCCC1",2.05844
"[O-][N+](=O)C1=C(Cl)C=CC(=C1)S(=O)(=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O",5.22692
"CC1=CC(Cl)=CC(=C1O)[N+]([O-])=O",3.69927
"NC(=O)C1(CCN(CC2=CC=CC=C2)CC1)N1CCCCC1",1.99537
